Ognoo,Iteminfid,Uldegdel
2022-06-10,180706153232200002,86.00
2022-06-10,180706153232200003,168.00
2022-06-10,180706153232200005,67.00
2022-06-10,180920233009700325,-100.00
2022-06-10,190603577080600001,-6.00
2022-06-10,190909745530500004,530.00
2022-06-10,199009170000000056,124.00
2022-06-10,200813226771700001,526.00
2022-06-10,200826241374700001,1.00
2022-06-10,201104060000000029,109.00
2022-06-10,201205090000000004,714.00
2022-06-10,201207090000000130,5.00
2022-06-10,210327509663500011,42.00
2022-06-10,211116153741172477,0.00
2022-06-10,220406222153830970,22.00
2022-06-11,2007121328749,12.00
2022-06-11,2007121328895,102.00
2022-06-11,2007121329180,391.00
2022-06-11,2007121329377,-155.00
2022-06-11,2007121329379,-9.00
2022-06-11,2007121329380,179.00
2022-06-11,2007121329381,157.00
2022-06-11,2007121331288,52.00
2022-06-11,2007121332656,11.00
2022-06-11,2007121332659,19.00
2022-06-11,2007121334813,4.00
2022-06-11,120620429994600001,0.00
2022-06-11,120620429994600002,0.00
2022-06-11,120620429994600013,0.00
2022-06-11,120620429994600026,0.00
2022-06-11,140224536726700000,3.00
2022-06-11,150203456119500001,1.00
2022-06-11,150930603566800001,97.00
2022-06-11,151229506383600001,45.00
2022-06-11,151229527874800001,15.00
2022-06-11,160121610393900001,0.00
2022-06-11,160513343594000001,20.00
2022-06-11,160826685080700001,404.00
2022-06-11,170407678293400001,47.00
2022-06-11,170428381482200001,188.00
2022-06-11,171030000763800001,587.00
2022-06-11,180213012331300001,573.00
2022-06-11,180327043373200005,21.00
2022-06-11,180604114334600001,90.00
2022-06-11,180604114351700001,66.00
2022-06-11,180604114383000001,825.00
2022-06-11,180704149959400001,57.00
2022-06-11,180706153232200002,78.00
2022-06-11,180706153232200003,166.00
2022-06-11,180706153232200005,67.00
2022-06-11,180920233009700325,-115.00
2022-06-11,190603577080600001,-6.00
2022-06-11,190909745530500004,525.00
2022-06-11,199009170000000056,116.00
2022-06-11,200813226771700001,523.00
2022-06-11,200826241374700001,1.00
2022-06-11,201104060000000029,134.00
2022-06-11,201205090000000004,702.00
2022-06-11,201207090000000130,5.00
2022-06-11,210327509663500011,34.00
2022-06-11,211116153741172477,0.00
2022-06-11,220406222153830970,22.00
2022-06-12,2007121328749,14.00
2022-06-12,2007121328895,77.00
2022-06-12,2007121329180,382.00
2022-06-12,2007121329377,-179.00
2022-06-12,2007121329379,-9.00
2022-06-12,2007121329380,170.00
2022-06-12,2007121329381,153.00
2022-06-12,2007121331288,46.00
2022-06-12,2007121332656,14.00
2022-06-12,2007121332659,22.00
2022-06-12,2007121334813,4.00
2022-06-12,120620429994600001,0.00
2022-06-12,120620429994600002,0.00
2022-06-12,120620429994600013,0.00
2022-06-12,120620429994600026,0.00
2022-06-12,140224536726700000,2.00
2022-06-12,150203456119500001,1.00
2022-06-12,150930603566800001,75.00
2022-06-12,151229506383600001,30.00
2022-06-12,151229527874800001,5.00
2022-06-12,160121610393900001,0.00
2022-06-12,160513343594000001,20.00
2022-06-12,160826685080700001,397.00
2022-06-12,170407678293400001,45.00
2022-06-12,170428381482200001,185.00
2022-06-12,171030000763800001,563.00
2022-06-12,180213012331300001,571.00
2022-06-12,180327043373200005,21.00
2022-06-12,180604114334600001,80.00
2022-06-12,180604114351700001,63.00
2022-06-12,180604114383000001,800.00
2022-06-12,180704149959400001,67.00
2022-06-12,180706153232200002,75.00
2022-06-12,180706153232200003,166.00
2022-06-12,180706153232200005,67.00
2022-06-12,180920233009700325,-141.00
2022-06-12,190603577080600001,-6.00
2022-06-12,190909745530500004,525.00
2022-06-12,199009170000000056,101.00
2022-06-12,200813226771700001,516.00
2022-06-12,200826241374700001,1.00
2022-06-12,201104060000000029,82.00
2022-06-12,201205090000000004,698.00
2022-06-12,201207090000000130,5.00
2022-06-12,210327509663500011,20.00
2022-06-12,211116153741172477,0.00
2022-06-12,220406222153830970,22.00
2022-06-13,2007121328749,11.00
2022-06-13,2007121328895,40.00
2022-06-13,2007121329180,348.00
2022-06-13,2007121329377,-255.00
2022-06-13,2007121329379,-13.00
2022-06-13,2007121329380,156.00
2022-06-13,2007121329381,147.00
2022-06-13,2007121331288,28.00
2022-06-13,2007121332656,10.00
2022-06-13,2007121332659,22.00
2022-06-13,2007121334813,4.00
2022-06-13,120620429994600001,0.00
2022-06-13,120620429994600002,0.00
2022-06-13,120620429994600013,-4.00
2022-06-13,120620429994600026,0.00
2022-06-13,140224536726700000,0.00
2022-06-13,150203456119500001,1.00
2022-06-13,150930603566800001,41.00
2022-06-13,151229506383600001,30.00
2022-06-13,151229527874800001,0.00
2022-06-13,160121610393900001,0.00
2022-06-13,160513343594000001,20.00
2022-06-13,160826685080700001,382.00
2022-06-13,170407678293400001,38.00
2022-06-13,170428381482200001,173.00
2022-06-13,171030000763800001,527.00
2022-06-13,180213012331300001,549.00
2022-06-13,180327043373200005,19.00
2022-06-13,180604114334600001,64.00
2022-06-13,180604114351700001,54.00
2022-06-13,180604114383000001,748.00
2022-06-13,180704149959400001,43.00
2022-06-13,180706153232200002,53.00
2022-06-13,180706153232200003,154.00
2022-06-13,180706153232200005,57.00
2022-06-13,180920233009700325,-161.00
2022-06-13,190603577080600001,-5.00
2022-06-13,190909745530500004,510.00
2022-06-13,199009170000000056,65.00
2022-06-13,200813226771700001,513.00
2022-06-13,200826241374700001,1.00
2022-06-13,201104060000000029,42.00
2022-06-13,201205090000000004,685.00
2022-06-13,201207090000000130,5.00
2022-06-13,210327509663500011,9.00
2022-06-13,211116153741172477,0.00
2022-06-13,220406222153830970,10.00
2022-06-14,2007121328749,13.00
2022-06-14,2007121328895,91.00
2022-06-14,2007121329180,328.00
2022-06-14,2007121329377,-279.00
2022-06-14,2007121329379,-15.00
2022-06-14,2007121329380,149.00
2022-06-14,2007121329381,146.00
2022-06-14,2007121331288,21.00
2022-06-14,2007121332656,11.00
2022-06-14,2007121332659,20.00
2022-06-14,2007121334813,4.00
2022-06-14,120620429994600001,0.00
2022-06-14,120620429994600002,0.00
2022-06-14,120620429994600013,-9.00
2022-06-14,120620429994600026,0.00
2022-06-14,140224536726700000,0.00
2022-06-14,150203456119500001,1.00
2022-06-14,150930603566800001,35.00
2022-06-14,151229506383600001,31.00
2022-06-14,151229527874800001,12.00
2022-06-14,160121610393900001,0.00
2022-06-14,160513343594000001,20.00
2022-06-14,160826685080700001,374.00
2022-06-14,170407678293400001,32.00
2022-06-14,170428381482200001,168.00
2022-06-14,171030000763800001,1715.00
2022-06-14,180213012331300001,545.00
2022-06-14,180327043373200005,21.00
2022-06-14,180604114334600001,310.00
2022-06-14,180604114351700001,48.00
2022-06-14,180604114383000001,750.00
2022-06-14,180704149959400001,44.00
2022-06-14,180706153232200002,46.00
2022-06-14,180706153232200003,150.00
2022-06-14,180706153232200005,56.00
2022-06-14,180920233009700325,-173.00
2022-06-14,190603577080600001,0.00
2022-06-14,190909745530500004,508.00
2022-06-14,199009170000000056,51.00
2022-06-14,200813226771700001,510.00
2022-06-14,200826241374700001,1.00
2022-06-14,201104060000000029,53.00
2022-06-14,201205090000000004,683.00
2022-06-14,201207090000000130,5.00
2022-06-14,210327509663500011,9.00
2022-06-14,211116153741172477,0.00
2022-06-14,220406222153830970,10.00
2022-06-15,2007121328749,11.00
2022-06-15,2007121328895,57.00
2022-06-15,2007121329180,295.00
2022-06-15,2007121329377,-309.00
2022-06-15,2007121329379,-27.00
2022-06-15,2007121329380,134.00
2022-06-15,2007121329381,139.00
2022-06-15,2007121331288,16.00
2022-06-15,2007121332656,10.00
2022-06-15,2007121332659,19.00
2022-06-15,2007121334813,4.00
2022-06-15,120620429994600001,0.00
2022-06-15,120620429994600002,0.00
2022-06-15,120620429994600013,-19.00
2022-06-15,120620429994600026,0.00
2022-06-15,140224536726700000,0.00
2022-06-15,150203456119500001,1.00
2022-06-15,150930603566800001,115.00
2022-06-15,151229506383600001,30.00
2022-06-15,151229527874800001,4.00
2022-06-15,160121610393900001,0.00
2022-06-15,160513343594000001,1978.00
2022-06-15,160826685080700001,356.00
2022-06-15,170407678293400001,30.00
2022-06-15,170428381482200001,156.00
2022-06-15,171030000763800001,1708.00
2022-06-15,180213012331300001,513.00
2022-06-15,180327043373200005,18.00
2022-06-15,180604114334600001,291.00
2022-06-15,180604114351700001,42.00
2022-06-15,180604114383000001,557.00
2022-06-15,180704149959400001,44.00
2022-06-15,180706153232200002,32.00
2022-06-15,180706153232200003,135.00
2022-06-15,180706153232200005,48.00
2022-06-15,180920233009700325,-188.00
2022-06-15,190603577080600001,-5.00
2022-06-15,190909745530500004,503.00
2022-06-15,199009170000000056,61.00
2022-06-15,200813226771700001,502.00
2022-06-15,200826241374700001,1.00
2022-06-15,201104060000000029,50.00
2022-06-15,201205090000000004,661.00
2022-06-15,201207090000000130,5.00
2022-06-15,210327509663500011,9.00
2022-06-15,211116153741172477,0.00
2022-06-15,220406222153830970,10.00
2022-06-16,2007121328749,9.00
2022-06-16,2007121328895,90.00
2022-06-16,2007121329180,273.00
2022-06-16,2007121329377,-347.00
2022-06-16,2007121329379,-37.00
2022-06-16,2007121329380,114.00
2022-06-16,2007121329381,136.00
2022-06-16,2007121331288,13.00
2022-06-16,2007121332656,13.00
2022-06-16,2007121332659,14.00
2022-06-16,2007121334813,4.00
2022-06-16,120620429994600001,0.00
2022-06-16,120620429994600002,0.00
2022-06-16,120620429994600013,-26.00
2022-06-16,120620429994600026,0.00
2022-06-16,140224536726700000,0.00
2022-06-16,150203456119500001,1.00
2022-06-16,150930603566800001,99.00
2022-06-16,151229506383600001,45.00
2022-06-16,151229527874800001,19.00
2022-06-16,160121610393900001,0.00
2022-06-16,160513343594000001,1882.00
2022-06-16,160826685080700001,348.00
2022-06-16,170407678293400001,28.00
2022-06-16,170428381482200001,144.00
2022-06-16,171030000763800001,1548.00
2022-06-16,180213012331300001,490.00
2022-06-16,180327043373200005,19.00
2022-06-16,180604114334600001,278.00
2022-06-16,180604114351700001,32.00
2022-06-16,180604114383000001,603.00
2022-06-16,180704149959400001,49.00
2022-06-16,180706153232200002,21.00
2022-06-16,180706153232200003,130.00
2022-06-16,180706153232200005,38.00
2022-06-16,180920233009700325,-204.00
2022-06-16,190603577080600001,-5.00
2022-06-16,190909745530500004,491.00
2022-06-16,199009170000000056,193.00
2022-06-16,200813226771700001,500.00
2022-06-16,200826241374700001,1.00
2022-06-16,201104060000000029,95.00
2022-06-16,201205090000000004,644.00
2022-06-16,201207090000000130,5.00
2022-06-16,210327509663500011,9.00
2022-06-16,211116153741172477,0.00
2022-06-16,220406222153830970,-2.00
2022-06-17,2007121328749,9.00
2022-06-17,2007121328895,66.00
2022-06-17,2007121329180,246.00
2022-06-17,2007121329377,-429.00
2022-06-17,2007121329379,-43.00
2022-06-17,2007121329380,99.00
2022-06-17,2007121329381,133.00
2022-06-17,2007121331288,137.00
2022-06-17,2007121332656,7.00
2022-06-17,2007121332659,14.00
2022-06-17,2007121334813,4.00
2022-06-17,120620429994600001,0.00
2022-06-17,120620429994600002,0.00
2022-06-17,120620429994600013,-34.00
2022-06-17,120620429994600026,0.00
2022-06-17,140224536726700000,0.00
2022-06-17,150203456119500001,1.00
2022-06-17,150930603566800001,106.00
2022-06-17,151229506383600001,30.00
2022-06-17,151229527874800001,8.00
2022-06-17,160121610393900001,0.00
2022-06-17,160513343594000001,1717.00
2022-06-17,160826685080700001,337.00
2022-06-17,170407678293400001,23.00
2022-06-17,170428381482200001,133.00
2022-06-17,171030000763800001,1389.00
2022-06-17,180213012331300001,468.00
2022-06-17,180327043373200005,18.00
2022-06-17,180604114334600001,243.00
2022-06-17,180604114351700001,30.00
2022-06-17,180604114383000001,533.00
2022-06-17,180704149959400001,43.00
2022-06-17,180706153232200002,21.00
2022-06-17,180706153232200003,109.00
2022-06-17,180706153232200005,28.00
2022-06-17,180920233009700325,-211.00
2022-06-17,190603577080600001,-5.00
2022-06-17,190909745530500004,482.00
2022-06-17,199009170000000056,144.00
2022-06-17,200813226771700001,493.00
2022-06-17,200826241374700001,-199.00
2022-06-17,201104060000000029,67.00
2022-06-17,201205090000000004,625.00
2022-06-17,201207090000000130,5.00
2022-06-17,210327509663500011,9.00
2022-06-17,211116153741172477,0.00
2022-06-17,220406222153830970,-11.00
2022-06-18,2007121328749,12.00
2022-06-18,2007121328895,54.00
2022-06-18,2007121329180,243.00
2022-06-18,2007121329377,-445.00
2022-06-18,2007121329379,-50.00
2022-06-18,2007121329380,96.00
2022-06-18,2007121329381,133.00
2022-06-18,2007121331288,134.00
2022-06-18,2007121332656,11.00
2022-06-18,2007121332659,14.00
2022-06-18,2007121334813,4.00
2022-06-18,120620429994600001,0.00
2022-06-18,120620429994600002,0.00
2022-06-18,120620429994600013,-42.00
2022-06-18,120620429994600026,0.00
2022-06-18,140224536726700000,0.00
2022-06-18,150203456119500001,1.00
2022-06-18,150930603566800001,88.00
2022-06-18,151229506383600001,30.00
2022-06-18,151229527874800001,3.00
2022-06-18,160121610393900001,0.00
2022-06-18,160513343594000001,1667.00
2022-06-18,160826685080700001,333.00
2022-06-18,170407678293400001,22.00
2022-06-18,170428381482200001,102.00
2022-06-18,171030000763800001,1245.00
2022-06-18,180213012331300001,452.00
2022-06-18,180327043373200005,17.00
2022-06-18,180604114334600001,232.00
2022-06-18,180604114351700001,24.00
2022-06-18,180604114383000001,516.00
2022-06-18,180704149959400001,59.00
2022-06-18,180706153232200002,202.00
2022-06-18,180706153232200003,253.00
2022-06-18,180706153232200005,118.00
2022-06-18,180920233009700325,-216.00
2022-06-18,190603577080600001,-5.00
2022-06-18,190909745530500004,481.00
2022-06-18,199009170000000056,128.00
2022-06-18,200813226771700001,489.00
2022-06-18,200826241374700001,-199.00
2022-06-18,201104060000000029,53.00
2022-06-18,201205090000000004,620.00
2022-06-18,201207090000000130,5.00
2022-06-18,210327509663500011,9.00
2022-06-18,211116153741172477,0.00
2022-06-18,220406222153830970,-11.00
2022-06-19,2007121328749,14.00
2022-06-19,2007121328895,115.00
2022-06-19,2007121329180,195.00
2022-06-19,2007121329377,-452.00
2022-06-19,2007121329379,-59.00
2022-06-19,2007121329380,92.00
2022-06-19,2007121329381,131.00
2022-06-19,2007121331288,131.00
2022-06-19,2007121332656,7.00
2022-06-19,2007121332659,17.00
2022-06-19,2007121334813,4.00
2022-06-19,120620429994600001,0.00
2022-06-19,120620429994600002,0.00
2022-06-19,120620429994600013,-49.00
2022-06-19,120620429994600026,0.00
2022-06-19,140224536726700000,0.00
2022-06-19,150203456119500001,1.00
2022-06-19,150930603566800001,78.00
2022-06-19,151229506383600001,30.00
2022-06-19,151229527874800001,-1.00
2022-06-19,160121610393900001,0.00
2022-06-19,160513343594000001,1637.00
2022-06-19,160826685080700001,327.00
2022-06-19,170407678293400001,20.00
2022-06-19,170428381482200001,101.00
2022-06-19,171030000763800001,1241.00
2022-06-19,180213012331300001,445.00
2022-06-19,180327043373200005,17.00
2022-06-19,180604114334600001,224.00
2022-06-19,180604114351700001,22.00
2022-06-19,180604114383000001,429.00
2022-06-19,180704149959400001,45.00
2022-06-19,180706153232200002,191.00
2022-06-19,180706153232200003,246.00
2022-06-19,180706153232200005,116.00
2022-06-19,180920233009700325,-219.00
2022-06-19,190603577080600001,-5.00
2022-06-19,190909745530500004,481.00
2022-06-19,199009170000000056,112.00
2022-06-19,200813226771700001,480.00
2022-06-19,200826241374700001,-199.00
2022-06-19,201104060000000029,76.00
2022-06-19,201205090000000004,615.00
2022-06-19,201207090000000130,5.00
2022-06-19,210327509663500011,9.00
2022-06-19,211116153741172477,0.00
2022-06-19,220406222153830970,-11.00
2022-06-20,2007121328749,14.00
2022-06-20,2007121328895,73.00
2022-06-20,2007121329180,173.00
2022-06-20,2007121329377,-495.00
2022-06-20,2007121329379,-69.00
2022-06-20,2007121329380,70.00
2022-06-20,2007121329381,130.00
2022-06-20,2007121331288,127.00
2022-06-20,2007121332656,7.00
2022-06-20,2007121332659,14.00
2022-06-20,2007121334813,4.00
2022-06-20,120620429994600001,0.00
2022-06-20,120620429994600002,0.00
2022-06-20,120620429994600013,-63.00
2022-06-20,120620429994600026,0.00
2022-06-20,140224536726700000,0.00
2022-06-20,150203456119500001,1.00
2022-06-20,150930603566800001,65.00
2022-06-20,151229506383600001,30.00
2022-06-20,151229527874800001,-1.00
2022-06-20,160121610393900001,0.00
2022-06-20,160513343594000001,1501.00
2022-06-20,160826685080700001,327.00
2022-06-20,170407678293400001,18.00
2022-06-20,170428381482200001,89.00
2022-06-20,171030000763800001,1211.00
2022-06-20,180213012331300001,386.00
2022-06-20,180327043373200005,23.00
2022-06-20,180604114334600001,199.00
2022-06-20,180604114351700001,16.00
2022-06-20,180604114383000001,329.00
2022-06-20,180704149959400001,44.00
2022-06-20,180706153232200002,148.00
2022-06-20,180706153232200003,235.00
2022-06-20,180706153232200005,106.00
2022-06-20,180920233009700325,-226.00
2022-06-20,190603577080600001,-2.00
